code,npi_number,short_description,long_description
72265,1386720183,,"Myelography, lumbosacral, radiological supervision and interpretation"
72270,1386720183,,"Myelography, 2 or more regions (eg, lumbar/thoracic, cervical/thoracic, lumbar/cervical, lumbar/thoracic/cervical), radiological supervision and interpretation"
72285,1386720183,,"Discography, cervical or thoracic, radiological supervision and interpretation"
72295,1386720183,,"Discography, lumbar, radiological supervision and interpretation"
73000,1386720183,,"Radiologic examination; clavicle, complete"
73010,1386720183,,"Radiologic examination; scapula, complete"
73020,1386720183,,"Radiologic examination, shoulder; 1 view"
73030,1386720183,,"Radiologic examination, shoulder; complete, minimum of 2 views"
73040,1386720183,,"Radiologic examination, shoulder, arthrography, radiological supervision and interpretation"
73050,1386720183,,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction"
73060,1386720183,,"Radiologic examination; humerus, minimum of 2 views"
73070,1386720183,,"Radiologic examination, elbow; 2 views"
73080,1386720183,,"Radiologic examination, elbow; complete, minimum of 3 views"
73085,1386720183,,"Radiologic examination, elbow, arthrography, radiological supervision and interpretation"
73090,1386720183,,"Radiologic examination; forearm, 2 views"
73092,1386720183,,"Radiologic examination; upper extremity, infant, minimum of 2 views"
73100,1386720183,,"Radiologic examination, wrist; 2 views"
73110,1386720183,,"Radiologic examination, wrist; complete, minimum of 3 views"
73115,1386720183,,"Radiologic examination, wrist, arthrography, radiological supervision and interpretation"
73120,1386720183,,"Radiologic examination, hand; 2 views"
73130,1386720183,,"Radiologic examination, hand; minimum of 3 views"
73140,1386720183,,"Radiologic examination, finger(s), minimum of 2 views"
73200,1386720183,,"Computed tomography, upper extremity; without contrast material"
73201,1386720183,,"Computed tomography, upper extremity; with contrast material(s)"
73202,1386720183,,"Computed tomography, upper extremity; without contrast material, followed by contrast material(s) and further sections"
73206,1386720183,,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73218,1386720183,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s)"
73219,1386720183,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with contrast material(s)"
73220,1386720183,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73221,1386720183,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s)"
73222,1386720183,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; with contrast material(s)"
73223,1386720183,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s), followed by contrast material(s) and further sequences"
73225,1386720183,,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)"
73501,1386720183,,"Radiologic examination, hip, unilateral, with pelvis when performed; 1 view"
73502,1386720183,,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views"
73521,1386720183,,"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views"
73522,1386720183,,"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views"
73525,1386720183,,"Radiologic examination, hip, arthrography, radiological supervision and interpretation"
73552,1386720183,,"Radiologic examination, femur; minimum 2 views"
73560,1386720183,,"Radiologic examination, knee; 1 or 2 views"
73562,1386720183,,"Radiologic examination, knee; 3 views"
73564,1386720183,,"Radiologic examination, knee; complete, 4 or more views"
73565,1386720183,,"Radiologic examination, knee; both knees, standing, anteroposterior"
73580,1386720183,,"Radiologic examination, knee, arthrography, radiological supervision and interpretation"
73590,1386720183,,"Radiologic examination; tibia and fibula, 2 views"
73592,1386720183,,"Radiologic examination; lower extremity, infant, minimum of 2 views"
73600,1386720183,,"Radiologic examination, ankle; 2 views"
73610,1386720183,,"Radiologic examination, ankle; complete, minimum of 3 views"
73615,1386720183,,"Radiologic examination, ankle, arthrography, radiological supervision and interpretation"
73620,1386720183,,"Radiologic examination, foot; 2 views"
73630,1386720183,,"Radiologic examination, foot; complete, minimum of 3 views"
73650,1386720183,,"Radiologic examination; calcaneus, minimum of 2 views"
73660,1386720183,,"Radiologic examination; toe(s), minimum of 2 views"
73700,1386720183,,"Computed tomography, lower extremity; without contrast material"
73701,1386720183,,"Computed tomography, lower extremity; with contrast material(s)"
73702,1386720183,,"Computed tomography, lower extremity; without contrast material, followed by contrast material(s) and further sections"
73706,1386720183,,"Computed tomographic angiography, lower extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73718,1386720183,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s)"
73719,1386720183,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)"
73720,1386720183,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73721,1386720183,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material"
73722,1386720183,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; with contrast material(s)"
73723,1386720183,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material(s), followed by contrast material(s) and further sequences"
74018,1386720183,,"Radiologic examination, abdomen; 1 view"
74019,1386720183,,"Radiologic examination, abdomen; 2 views"
74022,1386720183,,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest"
74150,1386720183,,"Computed tomography, abdomen; without contrast material"
74160,1386720183,,"Computed tomography, abdomen; with contrast material(s)"
74170,1386720183,,"Computed tomography, abdomen; without contrast material, followed by contrast material(s) and further sections"
74174,1386720183,,"Computed tomographic angiography, abdomen and pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
74175,1386720183,,"Computed tomographic angiography, abdomen, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
74176,1386720183,,"Computed tomography, abdomen and pelvis; without contrast material"
74177,1386720183,,"Computed tomography, abdomen and pelvis; with contrast material(s)"
74178,1386720183,,"Computed tomography, abdomen and pelvis; without contrast material in one or both body regions, followed by contrast material(s) and further sections in one or both body regions"
74181,1386720183,,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)"
74182,1386720183,,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)"
74183,1386720183,,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences"
74220,1386720183,,"Radiologic examination, esophagus, including scout chest radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74221,1386720183,,"Radiologic examination, esophagus, including scout chest radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study"
74230,1386720183,,"Radiologic examination, swallowing function, with cineradiography/videoradiography, including scout neck radiograph(s) and delayed image(s), when performed, contrast (eg, barium) study"
74240,1386720183,,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74246,1386720183,,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study, including glucagon, when administered"
74248,1386720183,,"Radiologic small intestine follow-through study, including multiple serial images (List separately in addition to code for primary procedure for upper GI radiologic examination)"
74250,1386720183,,"Radiologic examination, small intestine, including multiple serial images and scout abdominal radiograph(s), when performed; single-contrast (eg, barium) study"
74270,1386720183,,"Radiologic examination, colon, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74280,1386720183,,"Radiologic examination, colon, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high density barium and air) study, including glucagon, when administered"
74290,1386720183,,"Cholecystography, oral contrast"
74300,1386720183,,"Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation"
74328,1386720183,,"Endoscopic catheterization of the biliary ductal system, radiological supervision and interpretation"
74329,1386720183,,"Endoscopic catheterization of the pancreatic ductal system, radiological supervision and interpretation"
74330,1386720183,,"Combined endoscopic catheterization of the biliary and pancreatic ductal systems, radiological supervision and interpretation"
74340,1386720183,,"Introduction of long gastrointestinal tube (eg, Miller-Abbott), including multiple fluoroscopies and images, radiological supervision and interpretation"
74400,1386720183,,"Urography (pyelography), intravenous, with or without KUB, with or without tomography"
74410,1386720183,,"Urography, infusion, drip technique and/or bolus technique;"
74415,1386720183,,"Urography, infusion, drip technique and/or bolus technique; with nephrotomography"
74420,1386720183,,"Urography, retrograde, with or without KUB"
74425,1386720183,,"Urography, antegrade (pyelostogram, nephrostogram, loopogram), radiological supervision and interpretation"
74430,1386720183,,"Cystography, minimum of 3 views, radiological supervision and interpretation"
74450,1386720183,,"Urethrocystography, retrograde, radiological supervision and interpretation"
74455,1386720183,,"Urethrocystography, voiding, radiological supervision and interpretation"
74485,1386720183,,"Dilation of ureter(s) or urethra, radiological supervision and interpretation"
74710,1386720183,,"Pelvimetry, with or without placental localization"
74740,1386720183,,"Hysterosalpingography, radiological supervision and interpretation"
75605,1386720183,,"Aortography, thoracic, by serialography, radiological supervision and interpretation"
75625,1386720183,,"Aortography, abdominal, by serialography, radiological supervision and interpretation"
75630,1386720183,,"Aortography, abdominal plus bilateral iliofemoral lower extremity, catheter, by serialography, radiological supervision and interpretation"
75635,1386720183,,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
75705,1386720183,,"Angiography, spinal, selective, radiological supervision and interpretation"
75710,1386720183,,"Angiography, extremity, unilateral, radiological supervision and interpretation"
75716,1386720183,,"Angiography, extremity, bilateral, radiological supervision and interpretation"
75726,1386720183,,"Angiography, visceral, selective or supraselective (with or without flush aortogram), radiological supervision and interpretation"
75736,1386720183,,"Angiography, pelvic, selective or supraselective, radiological supervision and interpretation"
75741,1386720183,,"Angiography, pulmonary, unilateral, selective, radiological supervision and interpretation"
75743,1386720183,,"Angiography, pulmonary, bilateral, selective, radiological supervision and interpretation"
75746,1386720183,,"Angiography, pulmonary, by nonselective catheter or venous injection, radiological supervision and interpretation"
75774,1386720183,,"Angiography, selective, each additional vessel studied after basic examination, radiological supervision and interpretation (List separately in addition to code for primary procedure)"
75820,1386720183,,"Venography, extremity, unilateral, radiological supervision and interpretation"
75822,1386720183,,"Venography, extremity, bilateral, radiological supervision and interpretation"
75825,1386720183,,"Venography, caval, inferior, with serialography, radiological supervision and interpretation"
75827,1386720183,,"Venography, caval, superior, with serialography, radiological supervision and interpretation"
75831,1386720183,,"Venography, renal, unilateral, selective, radiological supervision and interpretation"
75833,1386720183,,"Venography, renal, bilateral, selective, radiological supervision and interpretation"
75893,1386720183,,"Venous sampling through catheter, with or without angiography (eg, for parathyroid hormone, renin), radiological supervision and interpretation"
75894,1386720183,,"Transcatheter therapy, embolization, any method, radiological supervision and interpretation"
75901,1386720183,,"Mechanical removal of pericatheter obstructive material (eg, fibrin sheath) from central venous device via separate venous access, radiologic supervision and interpretation"
75902,1386720183,,"Mechanical removal of intraluminal (intracatheter) obstructive material from central venous device through device lumen, radiologic supervision and interpretation"
75984,1386720183,,"Change of percutaneous tube or drainage catheter with contrast monitoring (eg, genitourinary system, abscess), radiological supervision and interpretation"
75989,1386720183,,"Radiological guidance (ie, fluoroscopy, ultrasound, or computed tomography), for percutaneous drainage (eg, abscess, specimen collection), with placement of catheter, radiological supervision and interpretation"
76000,1386720183,,"Fluoroscopy (separate procedure), up to 1 hour physician or other qualified health care professional time"
76080,1386720183,,"Radiologic examination, abscess, fistula or sinus tract study, radiological supervision and interpretation"
76098,1386720183,,"Radiological examination, surgical specimen"
76100,1386720183,,"Radiologic examination, single plane body section (eg, tomography), other than with urography"
76140,1386720183,,"Consultation on X-ray examination made elsewhere, written report"
76376,1386720183,,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation"
76377,1386720183,,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation"
76380,1386720183,,"Computed tomography, limited or localized follow-up study"
76536,1386720183,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation"
76604,1386720183,,"Ultrasound, chest (includes mediastinum), real time with image documentation"
76641,1386720183,,"Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; complete"
76642,1386720183,,"Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; limited"
76700,1386720183,,"Ultrasound, abdominal, real time with image documentation; complete"
76705,1386720183,,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
76706,1386720183,,"Ultrasound, abdominal aorta, real time with image documentation, screening study for abdominal aortic aneurysm (AAA)"
76770,1386720183,,"Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; complete"
76775,1386720183,,"Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; limited"
76776,1386720183,,"Ultrasound, transplanted kidney, real time and duplex Doppler with image documentation"
76800,1386720183,,"Ultrasound, spinal canal and contents"
76801,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; single or first gestation"
76802,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)"
76805,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; single or first gestation"
76810,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)"
76811,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation plus detailed fetal anatomic examination, transabdominal approach; single or first gestation"
76815,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, limited (eg, fetal heart beat, placental location, fetal position and/or qualitative amniotic fluid volume), 1 or more fetuses"
76816,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, follow-up (eg, re-evaluation of fetal size by measuring standard growth parameters and amniotic fluid volume, re-evaluation of organ system(s) suspected or confirmed to be abnormal on a previous scan), transabdominal approach, per fetus"
76817,1386720183,,"Ultrasound, pregnant uterus, real time with image documentation, transvaginal"
76818,1386720183,,Fetal biophysical profile; with non-stress testing
76819,1386720183,,Fetal biophysical profile; without non-stress testing
76830,1386720183,,"Ultrasound, transvaginal"
76856,1386720183,,"Ultrasound, pelvic (nonobstetric), real time with image documentation; complete"
76857,1386720183,,"Ultrasound, pelvic (nonobstetric), real time with image documentation; limited or follow-up (eg, for follicles)"
76870,1386720183,,"Ultrasound, scrotum and contents"
76872,1386720183,,"Ultrasound, transrectal;"
76873,1386720183,,"Ultrasound, transrectal; prostate volume study for brachytherapy treatment planning (separate procedure)"
76881,1386720183,,"Ultrasound, complete joint (ie, joint space and peri-articular soft tissue structures) real-time with image documentation"
76882,1386720183,,"Ultrasound, limited, joint or other nonvascular extremity structure(s) (eg, joint space, peri-articular tendon[s], muscle[s], nerve[s], other soft tissue structure[s], or soft tissue mass[es]), real-time with image documentation"
76886,1386720183,,"Ultrasound, infant hips, real time with imaging documentation; limited, static (not requiring physician or other qualified health care professional manipulation)"
76936,1386720183,,"Ultrasound guided compression repair of arterial pseudoaneurysm or arteriovenous fistulae (includes diagnostic ultrasound evaluation, compression of lesion and imaging)"
76937,1386720183,,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)"
76942,1386720183,,"Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, localization device), imaging supervision and interpretation"
76946,1386720183,,"Ultrasonic guidance for amniocentesis, imaging supervision and interpretation"
76965,1386720183,,Ultrasonic guidance for interstitial radioelement application
76981,1386720183,,"Ultrasound, elastography; parenchyma (eg, organ)"
77001,1386720183,,"Fluoroscopic guidance for central venous access device placement, replacement (catheter only or complete), or removal (includes fluoroscopic guidance for vascular access and catheter manipulation, any necessary contrast injections through access site or catheter with related venography radiologic supervision and interpretation, and radiographic documentation of final catheter position) (List separately in addition to code for primary procedure)"
77003,1386720183,,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure)
77012,1386720183,,"Computed tomography guidance for needle placement (eg, biopsy, aspiration, injection, localization device), radiological supervision and interpretation"
77014,1386720183,,Computed tomography guidance for placement of radiation therapy fields
77046,1386720183,,"Magnetic resonance imaging, breast, without contrast material; unilateral"
77047,1386720183,,"Magnetic resonance imaging, breast, without contrast material; bilateral"
77053,1386720183,,"Mammary ductogram or galactogram, single duct, radiological supervision and interpretation"
77054,1386720183,,"Mammary ductogram or galactogram, multiple ducts, radiological supervision and interpretation"
77063,1386720183,,"Screening digital breast tomosynthesis, bilateral (List separately in addition to code for primary procedure)"
77065,1386720183,,"Diagnostic mammography, including computer-aided detection (CAD) when performed; unilateral"
77066,1386720183,,"Diagnostic mammography, including computer-aided detection (CAD) when performed; bilateral"
77067,1386720183,,"Screening mammography, bilateral (2-view study of each breast), including computer-aided detection (CAD) when performed"
77072,1386720183,,Bone age studies
77073,1386720183,,"Bone length studies (orthoroentgenogram, scanogram)"
77074,1386720183,,"Radiologic examination, osseous survey; limited (eg, for metastases)"
77075,1386720183,,"Radiologic examination, osseous survey; complete (axial and appendicular skeleton)"
77076,1386720183,,"Radiologic examination, osseous survey, infant"
77080,1386720183,,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)"
77081,1386720183,,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)"
77280,1386720183,,Therapeutic radiology simulation-aided field setting; simple
77285,1386720183,,Therapeutic radiology simulation-aided field setting; intermediate
77290,1386720183,,Therapeutic radiology simulation-aided field setting; complex
77295,1386720183,,"3-dimensional radiotherapy plan, including dose-volume histograms"
77300,1386720183,,"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, only when prescribed by the treating physician"
77301,1386720183,,"Intensity modulated radiotherapy plan, including dose-volume histograms for target and critical structure partial tolerance specifications"
77306,1386720183,,"Teletherapy isodose plan; simple (1 or 2 unmodified ports directed to a single area of interest), includes basic dosimetry calculation(s)"
77307,1386720183,,"Teletherapy isodose plan; complex (multiple treatment areas, tangential ports, the use of wedges, blocking, rotational beam, or special beam considerations), includes basic dosimetry calculation(s)"
77316,1386720183,,"Brachytherapy isodose plan; simple (calculation[s] made from 1 to 4 sources, or remote afterloading brachytherapy, 1 channel), includes basic dosimetry calculation(s)"
77317,1386720183,,"Brachytherapy isodose plan; intermediate (calculation[s] made from 5 to 10 sources, or remote afterloading brachytherapy, 2-12 channels), includes basic dosimetry calculation(s)"
77318,1386720183,,"Brachytherapy isodose plan; complex (calculation[s] made from over 10 sources, or remote afterloading brachytherapy, over 12 channels), includes basic dosimetry calculation(s)"
77321,1386720183,,"Special teletherapy port plan, particles, hemibody, total body"
77331,1386720183,,"Special dosimetry (eg, TLD, microdosimetry) (specify), only when prescribed by the treating physician"
77332,1386720183,,"Treatment devices, design and construction; simple (simple block, simple bolus)"
77333,1386720183,,"Treatment devices, design and construction; intermediate (multiple blocks, stents, bite blocks, special bolus)"
77334,1386720183,,"Treatment devices, design and construction; complex (irregular blocks, special shields, compensators, wedges, molds or casts)"
77336,1386720183,,"Continuing medical physics consultation, including assessment of treatment parameters, quality assurance of dose delivery, and review of patient treatment documentation in support of the radiation oncologist, reported per week of therapy"
77338,1386720183,,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
77370,1386720183,,Special medical radiation physics consultation
77385,1386720183,,"Intensity modulated radiation treatment delivery (IMRT), includes guidance and tracking, when performed; simple"
77386,1386720183,,"Intensity modulated radiation treatment delivery (IMRT), includes guidance and tracking, when performed; complex"
77387,1386720183,,"Guidance for localization of target volume for delivery of radiation treatment, includes intrafraction tracking, when performed"
77399,1386720183,,"Unlisted procedure, medical radiation physics, dosimetry and treatment devices, and special services"
77401,1386720183,,"Radiation treatment delivery, superficial and/or ortho voltage, per day"
77402,1386720183,,"Radiation treatment delivery, => 1 MeV; simple"
77407,1386720183,,"Radiation treatment delivery, => 1 MeV; intermediate"
77412,1386720183,,"Radiation treatment delivery, => 1 MeV; complex"
77417,1386720183,,Therapeutic radiology port image(s)
77470,1386720183,,"Special treatment procedure (eg, total body irradiation, hemibody radiation, per oral or endocavitary irradiation)"
77750,1386720183,,Infusion or instillation of radioelement solution (includes 3-month follow-up care)
77761,1386720183,,Intracavitary radiation source application; simple
77762,1386720183,,Intracavitary radiation source application; intermediate
77763,1386720183,,Intracavitary radiation source application; complex
77778,1386720183,,"Interstitial radiation source application, complex, includes supervision, handling, loading of radiation source, when performed"
77789,1386720183,,Surface application of low dose rate radionuclide source
77790,1386720183,,"Supervision, handling, loading of radiation source"
77799,1386720183,,"Unlisted procedure, clinical brachytherapy"
78012,1386720183,,"Thyroid uptake, single or multiple quantitative measurement(s) (including stimulation, suppression, or discharge, when performed)"
78013,1386720183,,"Thyroid imaging (including vascular flow, when performed);"
78014,1386720183,,"Thyroid imaging (including vascular flow, when performed); with single or multiple uptake(s) quantitative measurement(s) (including stimulation, suppression, or discharge, when performed)"
78018,1386720183,,Thyroid carcinoma metastases imaging; whole body
78070,1386720183,,"Parathyroid planar imaging (including subtraction, when performed);"
78075,1386720183,,"Adrenal imaging, cortex and/or medulla"
78102,1386720183,,Bone marrow imaging; limited area
78104,1386720183,,Bone marrow imaging; whole body
78195,1386720183,,Lymphatics and lymph nodes imaging
78215,1386720183,,Liver and spleen imaging; static only
78226,1386720183,,"Hepatobiliary system imaging, including gallbladder when present;"
78227,1386720183,,"Hepatobiliary system imaging, including gallbladder when present; with pharmacologic intervention, including quantitative measurement(s) when performed"
78262,1386720183,,Gastroesophageal reflux study
78264,1386720183,,"Gastric emptying imaging study (eg, solid, liquid, or both);"
78278,1386720183,,Acute gastrointestinal blood loss imaging
78290,1386720183,,"Intestine imaging (eg, ectopic gastric mucosa, Meckel's localization, volvulus)"
78291,1386720183,,"Peritoneal-venous shunt patency test (eg, for LeVeen, Denver shunt)"
78300,1386720183,,Bone and/or joint imaging; limited area
78306,1386720183,,Bone and/or joint imaging; whole body
78315,1386720183,,Bone and/or joint imaging; 3 phase study
78428,1386720183,,Cardiac shunt detection
78451,1386720183,,"Myocardial perfusion imaging, tomographic (SPECT) (including attenuation correction, qualitative or quantitative wall motion, ejection fraction by first pass or gated technique, additional quantification, when performed); single study, at rest or stress (exercise or pharmacologic)"
78452,1386720183,,"Myocardial perfusion imaging, tomographic (SPECT) (including attenuation correction, qualitative or quantitative wall motion, ejection fraction by first pass or gated technique, additional quantification, when performed); multiple studies, at rest and/or stress (exercise or pharmacologic) and/or redistribution and/or rest reinjection"
78454,1386720183,,"Myocardial perfusion imaging, planar (including qualitative or quantitative wall motion, ejection fraction by first pass or gated technique, additional quantification, when performed); multiple studies, at rest and/or stress (exercise or pharmacologic) and/or redistribution and/or rest reinjection"
78459,1386720183,,"Myocardial imaging, positron emission tomography (PET), metabolic evaluation study (including ventricular wall motion[s] and/or ejection fraction[s], when performed), single study;"
78466,1386720183,,"Myocardial imaging, infarct avid, planar; qualitative or quantitative"
78472,1386720183,,"Cardiac blood pool imaging, gated equilibrium; planar, single study at rest or stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without additional quantitative processing"
78481,1386720183,,"Cardiac blood pool imaging (planar), first pass technique; single study, at rest or with stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without quantification"
78483,1386720183,,"Cardiac blood pool imaging (planar), first pass technique; multiple studies, at rest and with stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without quantification"
78580,1386720183,,"Pulmonary perfusion imaging (eg, particulate)"
78582,1386720183,,"Pulmonary ventilation (eg, aerosol or gas) and perfusion imaging"
78608,1386720183,,"Brain imaging, positron emission tomography (PET); metabolic evaluation"
78610,1386720183,,"Brain imaging, vascular flow only"
78630,1386720183,,"Cerebrospinal fluid flow, imaging (not including introduction of material); cisternography"
78707,1386720183,,"Kidney imaging morphology; with vascular flow and function, single study without pharmacological intervention"
78709,1386720183,,"Kidney imaging morphology; with vascular flow and function, multiple studies, with and without pharmacological intervention (eg, angiotensin converting enzyme inhibitor and/or diuretic)"
78730,1386720183,,Urinary bladder residual study (List separately in addition to code for primary procedure)
78740,1386720183,,Ureteral reflux study (radiopharmaceutical voiding cystogram)
78761,1386720183,,Testicular imaging with vascular flow
78800,1386720183,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); planar, single area (eg, head, neck, chest, pelvis), single day imaging"
78802,1386720183,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); planar, whole body, single day imaging"
78803,1386720183,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); tomographic (SPECT), single area (eg, head, neck, chest, pelvis), single day imaging"
78804,1386720183,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); planar, whole body, requiring 2 or more days imaging"
78811,1386720183,,"Positron emission tomography (PET) imaging; limited area (eg, chest, head/neck)"
78812,1386720183,,Positron emission tomography (PET) imaging; skull base to mid-thigh
78813,1386720183,,Positron emission tomography (PET) imaging; whole body
78814,1386720183,,"Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; limited area (eg, chest, head/neck)"
78815,1386720183,,Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; skull base to mid-thigh
78816,1386720183,,Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; whole body
79005,1386720183,,"Radiopharmaceutical therapy, by oral administration"
79101,1386720183,,"Radiopharmaceutical therapy, by intravenous administration"
80048,1386720183,,"Basic metabolic panel (Calcium, total) This panel must include the following: Calcium, total (82310) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Potassium (84132) Sodium (84295) Urea nitrogen (BUN) (84520)"
80050,1386720183,,"General health panel This panel must include the following: Comprehensive metabolic panel (80053) Blood count, complete (CBC), automated and automated differential WBC count (85025 or 85027 and 85004) OR Blood count, complete (CBC), automated (85027) and appropriate manual differential WBC count (85007 or 85009) Thyroid stimulating hormone (TSH) (84443)"
80051,1386720183,,Electrolyte panel This panel must include the following: Carbon dioxide (bicarbonate) (82374) Chloride (82435) Potassium (84132) Sodium (84295)
80053,1386720183,,"Comprehensive metabolic panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Calcium, total (82310) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Phosphatase, alkaline (84075) Potassium (84132) Protein, total (84155) Sodium (84295) Transferase, alanine amino (ALT) (SGPT) (84460) Transferase, aspartate amino (AST) (SGOT) (84450) Urea nitrogen (BUN) (84520)"
