code,npi_number,short_description,long_description
72131,1811086994,,"Computed tomography, lumbar spine; without contrast material"
72132,1811086994,,"Computed tomography, lumbar spine; with contrast material"
72133,1811086994,,"Computed tomography, lumbar spine; without contrast material, followed by contrast material(s) and further sections"
72141,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; without contrast material"
72142,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; with contrast material(s)"
72146,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; without contrast material"
72147,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; with contrast material(s)"
72148,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar; without contrast material"
72149,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar; with contrast material(s)"
72156,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; cervical"
72157,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; thoracic"
72158,1811086994,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; lumbar"
72170,1811086994,,"Radiologic examination, pelvis; 1 or 2 views"
72190,1811086994,,"Radiologic examination, pelvis; complete, minimum of 3 views"
72191,1811086994,,"Computed tomographic angiography, pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
72192,1811086994,,"Computed tomography, pelvis; without contrast material"
72193,1811086994,,"Computed tomography, pelvis; with contrast material(s)"
72194,1811086994,,"Computed tomography, pelvis; without contrast material, followed by contrast material(s) and further sections"
72195,1811086994,,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)"
72196,1811086994,,"Magnetic resonance (eg, proton) imaging, pelvis; with contrast material(s)"
72197,1811086994,,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s), followed by contrast material(s) and further sequences"
72200,1811086994,,"Radiologic examination, sacroiliac joints; less than 3 views"
72202,1811086994,,"Radiologic examination, sacroiliac joints; 3 or more views"
72220,1811086994,,"Radiologic examination, sacrum and coccyx, minimum of 2 views"
72240,1811086994,,"Myelography, cervical, radiological supervision and interpretation"
72255,1811086994,,"Myelography, thoracic, radiological supervision and interpretation"
72265,1811086994,,"Myelography, lumbosacral, radiological supervision and interpretation"
72270,1811086994,,"Myelography, 2 or more regions (eg, lumbar/thoracic, cervical/thoracic, lumbar/cervical, lumbar/thoracic/cervical), radiological supervision and interpretation"
73000,1811086994,,"Radiologic examination; clavicle, complete"
73010,1811086994,,"Radiologic examination; scapula, complete"
73020,1811086994,,"Radiologic examination, shoulder; 1 view"
73030,1811086994,,"Radiologic examination, shoulder; complete, minimum of 2 views"
73040,1811086994,,"Radiologic examination, shoulder, arthrography, radiological supervision and interpretation"
73050,1811086994,,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction"
73060,1811086994,,"Radiologic examination; humerus, minimum of 2 views"
73070,1811086994,,"Radiologic examination, elbow; 2 views"
73080,1811086994,,"Radiologic examination, elbow; complete, minimum of 3 views"
73090,1811086994,,"Radiologic examination; forearm, 2 views"
73092,1811086994,,"Radiologic examination; upper extremity, infant, minimum of 2 views"
73100,1811086994,,"Radiologic examination, wrist; 2 views"
73110,1811086994,,"Radiologic examination, wrist; complete, minimum of 3 views"
73115,1811086994,,"Radiologic examination, wrist, arthrography, radiological supervision and interpretation"
73120,1811086994,,"Radiologic examination, hand; 2 views"
73130,1811086994,,"Radiologic examination, hand; minimum of 3 views"
73140,1811086994,,"Radiologic examination, finger(s), minimum of 2 views"
73200,1811086994,,"Computed tomography, upper extremity; without contrast material"
73201,1811086994,,"Computed tomography, upper extremity; with contrast material(s)"
73202,1811086994,,"Computed tomography, upper extremity; without contrast material, followed by contrast material(s) and further sections"
73206,1811086994,,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73218,1811086994,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s)"
73219,1811086994,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with contrast material(s)"
73220,1811086994,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73221,1811086994,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s)"
73222,1811086994,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; with contrast material(s)"
73223,1811086994,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s), followed by contrast material(s) and further sequences"
73501,1811086994,,"Radiologic examination, hip, unilateral, with pelvis when performed; 1 view"
73502,1811086994,,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views"
73522,1811086994,,"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views"
73525,1811086994,,"Radiologic examination, hip, arthrography, radiological supervision and interpretation"
73552,1811086994,,"Radiologic examination, femur; minimum 2 views"
73560,1811086994,,"Radiologic examination, knee; 1 or 2 views"
73562,1811086994,,"Radiologic examination, knee; 3 views"
73564,1811086994,,"Radiologic examination, knee; complete, 4 or more views"
73565,1811086994,,"Radiologic examination, knee; both knees, standing, anteroposterior"
73580,1811086994,,"Radiologic examination, knee, arthrography, radiological supervision and interpretation"
73590,1811086994,,"Radiologic examination; tibia and fibula, 2 views"
73592,1811086994,,"Radiologic examination; lower extremity, infant, minimum of 2 views"
73600,1811086994,,"Radiologic examination, ankle; 2 views"
73610,1811086994,,"Radiologic examination, ankle; complete, minimum of 3 views"
73615,1811086994,,"Radiologic examination, ankle, arthrography, radiological supervision and interpretation"
73620,1811086994,,"Radiologic examination, foot; 2 views"
73630,1811086994,,"Radiologic examination, foot; complete, minimum of 3 views"
73650,1811086994,,"Radiologic examination; calcaneus, minimum of 2 views"
73660,1811086994,,"Radiologic examination; toe(s), minimum of 2 views"
73700,1811086994,,"Computed tomography, lower extremity; without contrast material"
73701,1811086994,,"Computed tomography, lower extremity; with contrast material(s)"
73702,1811086994,,"Computed tomography, lower extremity; without contrast material, followed by contrast material(s) and further sections"
73706,1811086994,,"Computed tomographic angiography, lower extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73718,1811086994,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s)"
73719,1811086994,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)"
73720,1811086994,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73721,1811086994,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material"
73722,1811086994,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; with contrast material(s)"
73723,1811086994,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material(s), followed by contrast material(s) and further sequences"
74018,1811086994,,"Radiologic examination, abdomen; 1 view"
74019,1811086994,,"Radiologic examination, abdomen; 2 views"
74021,1811086994,,"Radiologic examination, abdomen; 3 or more views"
74022,1811086994,,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest"
74150,1811086994,,"Computed tomography, abdomen; without contrast material"
74160,1811086994,,"Computed tomography, abdomen; with contrast material(s)"
74170,1811086994,,"Computed tomography, abdomen; without contrast material, followed by contrast material(s) and further sections"
74174,1811086994,,"Computed tomographic angiography, abdomen and pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
74175,1811086994,,"Computed tomographic angiography, abdomen, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
74176,1811086994,,"Computed tomography, abdomen and pelvis; without contrast material"
74177,1811086994,,"Computed tomography, abdomen and pelvis; with contrast material(s)"
74178,1811086994,,"Computed tomography, abdomen and pelvis; without contrast material in one or both body regions, followed by contrast material(s) and further sections in one or both body regions"
74181,1811086994,,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)"
74182,1811086994,,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)"
74183,1811086994,,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences"
74220,1811086994,,"Radiologic examination, esophagus, including scout chest radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74230,1811086994,,"Radiologic examination, swallowing function, with cineradiography/videoradiography, including scout neck radiograph(s) and delayed image(s), when performed, contrast (eg, barium) study"
74240,1811086994,,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74246,1811086994,,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study, including glucagon, when administered"
74250,1811086994,,"Radiologic examination, small intestine, including multiple serial images and scout abdominal radiograph(s), when performed; single-contrast (eg, barium) study"
74251,1811086994,,"Radiologic examination, small intestine, including multiple serial images and scout abdominal radiograph(s), when performed; double-contrast (eg, high-density barium and air via enteroclysis tube) study, including glucagon, when administered"
74270,1811086994,,"Radiologic examination, colon, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74280,1811086994,,"Radiologic examination, colon, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high density barium and air) study, including glucagon, when administered"
74290,1811086994,,"Cholecystography, oral contrast"
74300,1811086994,,"Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation"
74329,1811086994,,"Endoscopic catheterization of the pancreatic ductal system, radiological supervision and interpretation"
74340,1811086994,,"Introduction of long gastrointestinal tube (eg, Miller-Abbott), including multiple fluoroscopies and images, radiological supervision and interpretation"
74400,1811086994,,"Urography (pyelography), intravenous, with or without KUB, with or without tomography"
74415,1811086994,,"Urography, infusion, drip technique and/or bolus technique; with nephrotomography"
74420,1811086994,,"Urography, retrograde, with or without KUB"
74425,1811086994,,"Urography, antegrade (pyelostogram, nephrostogram, loopogram), radiological supervision and interpretation"
74430,1811086994,,"Cystography, minimum of 3 views, radiological supervision and interpretation"
74450,1811086994,,"Urethrocystography, retrograde, radiological supervision and interpretation"
74455,1811086994,,"Urethrocystography, voiding, radiological supervision and interpretation"
74485,1811086994,,"Dilation of ureter(s) or urethra, radiological supervision and interpretation"
74740,1811086994,,"Hysterosalpingography, radiological supervision and interpretation"
75571,1811086994,,"Computed tomography, heart, without contrast material, with quantitative evaluation of coronary calcium"
75573,1811086994,,"Computed tomography, heart, with contrast material, for evaluation of cardiac structure and morphology in the setting of congenital heart disease (including 3D image postprocessing, assessment of LV cardiac function, RV structure and function and evaluation of venous structures, if performed)"
75574,1811086994,,"Computed tomographic angiography, heart, coronary arteries and bypass grafts (when present), with contrast material, including 3D image postprocessing (including evaluation of cardiac structure and morphology, assessment of cardiac function, and evaluation of venous structures, if performed)"
75605,1811086994,,"Aortography, thoracic, by serialography, radiological supervision and interpretation"
75625,1811086994,,"Aortography, abdominal, by serialography, radiological supervision and interpretation"
75630,1811086994,,"Aortography, abdominal plus bilateral iliofemoral lower extremity, catheter, by serialography, radiological supervision and interpretation"
75635,1811086994,,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
75710,1811086994,,"Angiography, extremity, unilateral, radiological supervision and interpretation"
75716,1811086994,,"Angiography, extremity, bilateral, radiological supervision and interpretation"
75741,1811086994,,"Angiography, pulmonary, unilateral, selective, radiological supervision and interpretation"
75743,1811086994,,"Angiography, pulmonary, bilateral, selective, radiological supervision and interpretation"
75774,1811086994,,"Angiography, selective, each additional vessel studied after basic examination, radiological supervision and interpretation (List separately in addition to code for primary procedure)"
75820,1811086994,,"Venography, extremity, unilateral, radiological supervision and interpretation"
75822,1811086994,,"Venography, extremity, bilateral, radiological supervision and interpretation"
75825,1811086994,,"Venography, caval, inferior, with serialography, radiological supervision and interpretation"
75893,1811086994,,"Venous sampling through catheter, with or without angiography (eg, for parathyroid hormone, renin), radiological supervision and interpretation"
75894,1811086994,,"Transcatheter therapy, embolization, any method, radiological supervision and interpretation"
75984,1811086994,,"Change of percutaneous tube or drainage catheter with contrast monitoring (eg, genitourinary system, abscess), radiological supervision and interpretation"
75989,1811086994,,"Radiological guidance (ie, fluoroscopy, ultrasound, or computed tomography), for percutaneous drainage (eg, abscess, specimen collection), with placement of catheter, radiological supervision and interpretation"
76000,1811086994,,"Fluoroscopy (separate procedure), up to 1 hour physician or other qualified health care professional time"
76010,1811086994,,"Radiologic examination from nose to rectum for foreign body, single view, child"
76080,1811086994,,"Radiologic examination, abscess, fistula or sinus tract study, radiological supervision and interpretation"
76098,1811086994,,"Radiological examination, surgical specimen"
76100,1811086994,,"Radiologic examination, single plane body section (eg, tomography), other than with urography"
76120,1811086994,,"Cineradiography/videoradiography, except where specifically included"
76376,1811086994,,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation"
76377,1811086994,,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation"
76380,1811086994,,"Computed tomography, limited or localized follow-up study"
76536,1811086994,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation"
76604,1811086994,,"Ultrasound, chest (includes mediastinum), real time with image documentation"
76641,1811086994,,"Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; complete"
76700,1811086994,,"Ultrasound, abdominal, real time with image documentation; complete"
76705,1811086994,,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
76770,1811086994,,"Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; complete"
76775,1811086994,,"Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; limited"
76776,1811086994,,"Ultrasound, transplanted kidney, real time and duplex Doppler with image documentation"
76800,1811086994,,"Ultrasound, spinal canal and contents"
76801,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; single or first gestation"
76802,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)"
76805,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; single or first gestation"
76810,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; each additional gestation (List separately in addition to code for primary procedure)"
76811,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation plus detailed fetal anatomic examination, transabdominal approach; single or first gestation"
76815,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, limited (eg, fetal heart beat, placental location, fetal position and/or qualitative amniotic fluid volume), 1 or more fetuses"
76816,1811086994,,"Ultrasound, pregnant uterus, real time with image documentation, follow-up (eg, re-evaluation of fetal size by measuring standard growth parameters and amniotic fluid volume, re-evaluation of organ system(s) suspected or confirmed to be abnormal on a previous scan), transabdominal approach, per fetus"
76818,1811086994,,Fetal biophysical profile; with non-stress testing
76819,1811086994,,Fetal biophysical profile; without non-stress testing
76830,1811086994,,"Ultrasound, transvaginal"
76831,1811086994,,"Saline infusion sonohysterography (SIS), including color flow Doppler, when performed"
76856,1811086994,,"Ultrasound, pelvic (nonobstetric), real time with image documentation; complete"
76870,1811086994,,"Ultrasound, scrotum and contents"
76872,1811086994,,"Ultrasound, transrectal;"
76881,1811086994,,"Ultrasound, complete joint (ie, joint space and peri-articular soft tissue structures) real-time with image documentation"
76937,1811086994,,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)"
76942,1811086994,,"Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, localization device), imaging supervision and interpretation"
76946,1811086994,,"Ultrasonic guidance for amniocentesis, imaging supervision and interpretation"
76970,1811086994,,Ultrasound study follow-up (specify)
77001,1811086994,,"Fluoroscopic guidance for central venous access device placement, replacement (catheter only or complete), or removal (includes fluoroscopic guidance for vascular access and catheter manipulation, any necessary contrast injections through access site or catheter with related venography radiologic supervision and interpretation, and radiographic documentation of final catheter position) (List separately in addition to code for primary procedure)"
77002,1811086994,,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (List separately in addition to code for primary procedure)"
77003,1811086994,,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure)
77012,1811086994,,"Computed tomography guidance for needle placement (eg, biopsy, aspiration, injection, localization device), radiological supervision and interpretation"
77014,1811086994,,Computed tomography guidance for placement of radiation therapy fields
77046,1811086994,,"Magnetic resonance imaging, breast, without contrast material; unilateral"
77047,1811086994,,"Magnetic resonance imaging, breast, without contrast material; bilateral"
77053,1811086994,,"Mammary ductogram or galactogram, single duct, radiological supervision and interpretation"
77062,1811086994,,Diagnostic digital breast tomosynthesis; bilateral
77063,1811086994,,"Screening digital breast tomosynthesis, bilateral (List separately in addition to code for primary procedure)"
77065,1811086994,,"Diagnostic mammography, including computer-aided detection (CAD) when performed; unilateral"
77066,1811086994,,"Diagnostic mammography, including computer-aided detection (CAD) when performed; bilateral"
77067,1811086994,,"Screening mammography, bilateral (2-view study of each breast), including computer-aided detection (CAD) when performed"
77072,1811086994,,Bone age studies
77073,1811086994,,"Bone length studies (orthoroentgenogram, scanogram)"
77074,1811086994,,"Radiologic examination, osseous survey; limited (eg, for metastases)"
77075,1811086994,,"Radiologic examination, osseous survey; complete (axial and appendicular skeleton)"
77078,1811086994,,"Computed tomography, bone mineral density study, 1 or more sites, axial skeleton (eg, hips, pelvis, spine)"
77080,1811086994,,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)"
77081,1811086994,,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)"
77084,1811086994,,"Magnetic resonance (eg, proton) imaging, bone marrow blood supply"
77086,1811086994,,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA)
77280,1811086994,,Therapeutic radiology simulation-aided field setting; simple
77285,1811086994,,Therapeutic radiology simulation-aided field setting; intermediate
77290,1811086994,,Therapeutic radiology simulation-aided field setting; complex
77295,1811086994,,"3-dimensional radiotherapy plan, including dose-volume histograms"
77300,1811086994,,"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, only when prescribed by the treating physician"
77301,1811086994,,"Intensity modulated radiotherapy plan, including dose-volume histograms for target and critical structure partial tolerance specifications"
77306,1811086994,,"Teletherapy isodose plan; simple (1 or 2 unmodified ports directed to a single area of interest), includes basic dosimetry calculation(s)"
77307,1811086994,,"Teletherapy isodose plan; complex (multiple treatment areas, tangential ports, the use of wedges, blocking, rotational beam, or special beam considerations), includes basic dosimetry calculation(s)"
77316,1811086994,,"Brachytherapy isodose plan; simple (calculation[s] made from 1 to 4 sources, or remote afterloading brachytherapy, 1 channel), includes basic dosimetry calculation(s)"
77317,1811086994,,"Brachytherapy isodose plan; intermediate (calculation[s] made from 5 to 10 sources, or remote afterloading brachytherapy, 2-12 channels), includes basic dosimetry calculation(s)"
77318,1811086994,,"Brachytherapy isodose plan; complex (calculation[s] made from over 10 sources, or remote afterloading brachytherapy, over 12 channels), includes basic dosimetry calculation(s)"
77321,1811086994,,"Special teletherapy port plan, particles, hemibody, total body"
77331,1811086994,,"Special dosimetry (eg, TLD, microdosimetry) (specify), only when prescribed by the treating physician"
77332,1811086994,,"Treatment devices, design and construction; simple (simple block, simple bolus)"
77333,1811086994,,"Treatment devices, design and construction; intermediate (multiple blocks, stents, bite blocks, special bolus)"
77334,1811086994,,"Treatment devices, design and construction; complex (irregular blocks, special shields, compensators, wedges, molds or casts)"
77336,1811086994,,"Continuing medical physics consultation, including assessment of treatment parameters, quality assurance of dose delivery, and review of patient treatment documentation in support of the radiation oncologist, reported per week of therapy"
77370,1811086994,,Special medical radiation physics consultation
77402,1811086994,,"Radiation treatment delivery, => 1 MeV; simple"
77407,1811086994,,"Radiation treatment delivery, => 1 MeV; intermediate"
77412,1811086994,,"Radiation treatment delivery, => 1 MeV; complex"
77417,1811086994,,Therapeutic radiology port image(s)
77470,1811086994,,"Special treatment procedure (eg, total body irradiation, hemibody radiation, per oral or endocavitary irradiation)"
78012,1811086994,,"Thyroid uptake, single or multiple quantitative measurement(s) (including stimulation, suppression, or discharge, when performed)"
78015,1811086994,,"Thyroid carcinoma metastases imaging; limited area (eg, neck and chest only)"
78016,1811086994,,"Thyroid carcinoma metastases imaging; with additional studies (eg, urinary recovery)"
78018,1811086994,,Thyroid carcinoma metastases imaging; whole body
78070,1811086994,,"Parathyroid planar imaging (including subtraction, when performed);"
78075,1811086994,,"Adrenal imaging, cortex and/or medulla"
78099,1811086994,,"Unlisted endocrine procedure, diagnostic nuclear medicine"
78102,1811086994,,Bone marrow imaging; limited area
78103,1811086994,,Bone marrow imaging; multiple areas
78104,1811086994,,Bone marrow imaging; whole body
78111,1811086994,,"Plasma volume, radiopharmaceutical volume-dilution technique (separate procedure); multiple samplings"
78121,1811086994,,Red cell volume determination (separate procedure); multiple samplings
78130,1811086994,,Red cell survival study;
78135,1811086994,,"Red cell survival study; differential organ/tissue kinetics (eg, splenic and/or hepatic sequestration)"
78185,1811086994,,"Spleen imaging only, with or without vascular flow"
78191,1811086994,,Platelet survival study
78195,1811086994,,Lymphatics and lymph nodes imaging
78201,1811086994,,Liver imaging; static only
78202,1811086994,,Liver imaging; with vascular flow
78215,1811086994,,Liver and spleen imaging; static only
78216,1811086994,,Liver and spleen imaging; with vascular flow
78227,1811086994,,"Hepatobiliary system imaging, including gallbladder when present; with pharmacologic intervention, including quantitative measurement(s) when performed"
78230,1811086994,,Salivary gland imaging;
78231,1811086994,,Salivary gland imaging; with serial images
78232,1811086994,,Salivary gland function study
78258,1811086994,,Esophageal motility
78262,1811086994,,Gastroesophageal reflux study
78264,1811086994,,"Gastric emptying imaging study (eg, solid, liquid, or both);"
78278,1811086994,,Acute gastrointestinal blood loss imaging
78290,1811086994,,"Intestine imaging (eg, ectopic gastric mucosa, Meckel's localization, volvulus)"
78291,1811086994,,"Peritoneal-venous shunt patency test (eg, for LeVeen, Denver shunt)"
78300,1811086994,,Bone and/or joint imaging; limited area
78306,1811086994,,Bone and/or joint imaging; whole body
78315,1811086994,,Bone and/or joint imaging; 3 phase study
78414,1811086994,,"Determination of central c-v hemodynamics (non-imaging) (eg, ejection fraction with probe technique) with or without pharmacologic intervention or exercise, single or multiple determinations"
78428,1811086994,,Cardiac shunt detection
78445,1811086994,,"Non-cardiac vascular flow imaging (ie, angiography, venography)"
78456,1811086994,,"Acute venous thrombosis imaging, peptide"
78458,1811086994,,"Venous thrombosis imaging, venogram; bilateral"
78459,1811086994,,"Myocardial imaging, positron emission tomography (PET), metabolic evaluation study (including ventricular wall motion[s] and/or ejection fraction[s], when performed), single study;"
78466,1811086994,,"Myocardial imaging, infarct avid, planar; qualitative or quantitative"
78468,1811086994,,"Myocardial imaging, infarct avid, planar; with ejection fraction by first pass technique"
78469,1811086994,,"Myocardial imaging, infarct avid, planar; tomographic SPECT with or without quantification"
78472,1811086994,,"Cardiac blood pool imaging, gated equilibrium; planar, single study at rest or stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without additional quantitative processing"
78473,1811086994,,"Cardiac blood pool imaging, gated equilibrium; multiple studies, wall motion study plus ejection fraction, at rest and stress (exercise and/or pharmacologic), with or without additional quantification"
78481,1811086994,,"Cardiac blood pool imaging (planar), first pass technique; single study, at rest or with stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without quantification"
78483,1811086994,,"Cardiac blood pool imaging (planar), first pass technique; multiple studies, at rest and with stress (exercise and/or pharmacologic), wall motion study plus ejection fraction, with or without quantification"
78494,1811086994,,"Cardiac blood pool imaging, gated equilibrium, SPECT, at rest, wall motion study plus ejection fraction, with or without quantitative processing"
78580,1811086994,,"Pulmonary perfusion imaging (eg, particulate)"
78582,1811086994,,"Pulmonary ventilation (eg, aerosol or gas) and perfusion imaging"
78598,1811086994,,"Quantitative differential pulmonary perfusion and ventilation (eg, aerosol or gas), including imaging when performed"
78600,1811086994,,"Brain imaging, less than 4 static views;"
78601,1811086994,,"Brain imaging, less than 4 static views; with vascular flow"
78605,1811086994,,"Brain imaging, minimum 4 static views;"
78606,1811086994,,"Brain imaging, minimum 4 static views; with vascular flow"
78608,1811086994,,"Brain imaging, positron emission tomography (PET); metabolic evaluation"
78610,1811086994,,"Brain imaging, vascular flow only"
78630,1811086994,,"Cerebrospinal fluid flow, imaging (not including introduction of material); cisternography"
78635,1811086994,,"Cerebrospinal fluid flow, imaging (not including introduction of material); ventriculography"
78645,1811086994,,"Cerebrospinal fluid flow, imaging (not including introduction of material); shunt evaluation"
78650,1811086994,,Cerebrospinal fluid leakage detection and localization
78700,1811086994,,Kidney imaging morphology;
78701,1811086994,,Kidney imaging morphology; with vascular flow
78707,1811086994,,"Kidney imaging morphology; with vascular flow and function, single study without pharmacological intervention"
78708,1811086994,,"Kidney imaging morphology; with vascular flow and function, single study, with pharmacological intervention (eg, angiotensin converting enzyme inhibitor and/or diuretic)"
78709,1811086994,,"Kidney imaging morphology; with vascular flow and function, multiple studies, with and without pharmacological intervention (eg, angiotensin converting enzyme inhibitor and/or diuretic)"
78725,1811086994,,"Kidney function study, non-imaging radioisotopic study"
78730,1811086994,,Urinary bladder residual study (List separately in addition to code for primary procedure)
78740,1811086994,,Ureteral reflux study (radiopharmaceutical voiding cystogram)
78761,1811086994,,Testicular imaging with vascular flow
78800,1811086994,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); planar, single area (eg, head, neck, chest, pelvis), single day imaging"
78801,1811086994,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); planar, 2 or more areas (eg, abdomen and pelvis, head and chest), 1 or more days imaging or single area imaging over 2 or more days"
78802,1811086994,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); planar, whole body, single day imaging"
78803,1811086994,,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); tomographic (SPECT), single area (eg, head, neck, chest, pelvis), single day imaging"
78811,1811086994,,"Positron emission tomography (PET) imaging; limited area (eg, chest, head/neck)"
78813,1811086994,,Positron emission tomography (PET) imaging; whole body
78814,1811086994,,"Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; limited area (eg, chest, head/neck)"
78815,1811086994,,Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; skull base to mid-thigh
78816,1811086994,,Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; whole body
79005,1811086994,,"Radiopharmaceutical therapy, by oral administration"
79101,1811086994,,"Radiopharmaceutical therapy, by intravenous administration"
79200,1811086994,,"Radiopharmaceutical therapy, by intracavitary administration"
