code,npi_number,payer,IP_OP,caveat,mode,price
G0297,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,110.0
G0399,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,89.33
G0399,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,97.0
G0480,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,39.1
G0480,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,168.396
J0171,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,89.0
J0171,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,57.045
J0583,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,385.78
J0583,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,3.0114
J0690,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,54.405555
J0690,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,57.390226
J1100,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,6.946
J1100,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,7.790879
J1170,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,27.811
J1170,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,36.930665
J1200,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,40.8
J1200,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.35
J1644,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,5.310666
J1644,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,4.435
J1650,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,17.26
J1650,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,11.4
J1885,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,20.4
J1885,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,22.175
J1956,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,38.86
J1956,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.355
J2001,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,4.186
J2001,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,4.55
J2175,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,40.8
J2175,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.35
J2250,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,16.209074
J2250,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,18.741676
J2405,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,40.8
J2405,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.35
J2550,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,40.8
J2550,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.35
J3010,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,35.07
J3010,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.35
J3370,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,23.36875
J3370,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.355
J7030,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,40.8
J7030,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,73.22
J7999,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,4.963666
J7999,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,5.559623
P9016,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,622.76909
P9016,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,521.18
P9047,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,380.23
P9047,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,194.05625
Q9967,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,5.52
Q9967,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,6.0
S0020,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,38.86
S0020,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,44.35
S0077,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,38.86
S0077,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,66.53
36415,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,3.0
80162,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,11.75
80164,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,11.99
80178,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,5.85
81003,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1.89
81511,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,63.56
82085,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8.16
82103,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.3
82105,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,14.1
82140,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,12.89
82150,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,5.44
82310,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,4.56
82365,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,10.84
82530,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,14.78
82533,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,13.7
82575,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,7.94
82626,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,21.23
82627,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,18.69
82670,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,23.47
82672,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,18.23
82950,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.99
82951,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,7.32
82952,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.3
82977,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,5.67
83001,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,15.62
83002,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,15.56
83520,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,10.88
83527,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.27
83690,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,5.8
83789,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,15.18
83918,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,14.55
84100,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.43
84132,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.87
84134,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.96
84144,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,17.53
84146,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,16.28
84153,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,16.27
84166,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,15.78
84402,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,21.39
84425,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,17.84
84460,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,4.69
84478,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,5.08
84481,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,14.23
84630,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.58
84702,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8.54
84999,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.34
85018,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2.0
85210,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,4.87
85303,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.62
85306,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,12.69
85384,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,7.51
85730,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,5.31
86021,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,12.65
86039,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.38
86146,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,21.38
86147,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,14.253333
86148,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,13.51
86200,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,10.88
86225,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.54
86235,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,15.08
86256,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.77
86308,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,4.35
86376,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,12.23
86592,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.59
86644,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,12.09
86645,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,14.16
86663,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.03
86664,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,12.85
86665,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,15.25
86666,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,5.13
86695,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.09
86696,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,16.26
86703,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,11.52
86704,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,7.32
86706,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8.3
86709,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.46
86753,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,10.96
86757,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,17.12
86762,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,12.09
86769,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,42.13
86787,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,10.82
86800,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,13.37
86812,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,21.69
86850,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8.84
86900,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2.51
86901,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2.51
87040,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8.67
87102,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,7.06
87116,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.08
87147,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,4.35
87177,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,6.85
87184,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,5.8
87206,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,4.52
87209,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,15.11
87210,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2.991666
87255,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,24.69
87338,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,9.15
87340,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8.68
87522,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,36.0
87529,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,18.94
87635,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,51.31
87798,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,19.94
87902,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,88.1
89050,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.97
89055,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3.59
0241U,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,101.39
10140,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1375.43
10160,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,287.04
11045,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1003.7
11047,1699096552,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),UNSPECIFIED,NONE,EXPECTED,303.5
11401,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,370.02
11402,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,613.188
11406,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1599.31
11421,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,652.75
11424,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,884.0
11426,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1493.016666
11441,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,601.95
11446,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1344.9
11450,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1633.06
11451,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1722.0
11470,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1514.49
11646,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1883.09
11750,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,290.04
11771,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1486.62
11971,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1831.7
11982,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,147.58
12013,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,207.61
12020,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,268.18
12032,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,146.2
13101,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,309.24
13121,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,168.59
13122,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,168.59
13132,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,309.24
13133,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,309.24
14060,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1908.01
15002,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,941.54
15100,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1989.35
15630,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1794.86
15760,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2282.8
15770,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1518.7
15771,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2294.86
15877,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2294.86
19000,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,494.640909
19281,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,691.42
19285,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,691.42
19300,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3556.17
19307,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,7655.983333
19316,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3683.533333
19318,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8642.972142
19328,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2705.67
19340,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,5061.34
19357,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,8107.343333
19371,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,4519.74
19380,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,3082.33
20206,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,657.0
20220,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,740.04
20552,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,159.19
20610,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,373.89
20611,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,686.09
20680,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,1545.57
20690,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,442.0
20931,1699096552,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),UNSPECIFIED,NONE,EXPECTED,522.0
20999,1699096552,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),UNSPECIFIED,NONE,EXPECTED,2802.57
