code,npi_number,payer,IP_OP,caveat,mode,price
"76700,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,208.83
"76700,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,110.37
"76700,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,199.88
"76700,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,697.0
"76700,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,275.94
"76700,1",1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,140.83
"76700,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,722.5
"76700,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,161.496666
"76700,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,505.296666
"76700,1",1063713659,MERITAIN HEALTH - (Indemnity),UNSPECIFIED,NONE,EXPECTED,692.75
"76700,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,198.91
"76700,1",1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,100.51
"76700,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,188.2
"76700,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,615.4
"76700,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,615.4
"76700,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,100.51
"76700,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,110.91
"76705,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,332.704285
"76705,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,579.6
"76705,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,579.6
"76705,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,125.38
"76705,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,91.976666
"76705,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,126.82
"76705,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,574.0
"76705,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,100.51
"76705,1",1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,579.6
"76705,1",1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,104.24
"76705,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,595.0
"76705,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,78.41
"76705,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,609.0
"76705,1",1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,609.0
"76705,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,110.56
"76705,1",1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,100.51
"76705,1",1063713659,TRIWEST HEALTHCARE ALLIANCE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,100.51
"76705,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,506.8
"76705,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,506.8
"76705,1",1063713659,UMR GERBER COLLISION - (PPO),UNSPECIFIED,NONE,EXPECTED,506.8
"76705,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,506.8
"76705,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (EPO),UNSPECIFIED,NONE,EXPECTED,506.8
"76705,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,100.51
"76705,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,506.8
"76705,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,100.51
"76705,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,127.43
76706,1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,100.51
76706,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,100.51
76770,1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,423.8
76770,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,100.5
76770,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,360.55
"76775,1",1063713659,AETNA - (EPO),UNSPECIFIED,NONE,EXPECTED,367.99
"76775,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,154.005
"76775,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,367.99
"76775,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,377.57
"76775,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,377.57
"76775,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,132.5
"76775,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,96.575
"76775,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,126.82
"76775,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,373.92
"76775,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,100.51
"76775,1",1063713659,CONSTITUTION LIFE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,20.11
"76775,1",1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,67.67
"76775,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,387.6
"76775,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,102.52
"76775,1",1063713659,MED MUTUAL - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,100.51
"76775,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,378.885
"76775,1",1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,396.72
"76775,1",1063713659,MERITAIN HEALTH - (Indemnity),UNSPECIFIED,NONE,EXPECTED,367.99
"76775,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,126.21
"76775,1",1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,100.51
"76775,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,122.53
"76775,1",1063713659,PHYSICIANS MUTUAL INSURANCE COMPANY - (Indemnity),UNSPECIFIED,NONE,EXPECTED,20.1
"76775,1",1063713659,TRIWEST HEALTHCARE ALLIANCE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,100.51
"76775,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,330.14
"76775,1",1063713659,UMR OHIO WILLOW WOOD - (PPO),UNSPECIFIED,NONE,EXPECTED,330.14
"76775,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,100.5
"76775,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,330.14
"76775,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,100.51
"76775,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,124.19
"76801,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,503.98
"76801,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,503.98
"76801,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,517.09
"76801,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,177.77
"76801,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,39.115
"76801,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,144.459189
"76801,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,512.1
"76801,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,530.83
"76801,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,543.32
"76801,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,142.8425
"76801,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,110.0325
"76801,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,452.15
"76801,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,452.15
"76801,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,452.15
"76801,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,100.5
"76801,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,138.356666
76802,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,26.08
76802,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,90.67
"76805,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,606.86
"76805,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,622.66
"76805,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,622.66
"76805,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,177.77
"76805,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,52.15
"76805,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,175.23
"76805,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,616.64
"76805,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,639.2
"76805,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,493.21
"76805,1",1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,493.21
"76805,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,174.38
"76805,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,141.025
"76805,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,544.45
"76805,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,544.45
"76805,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,544.45
"76805,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,134.027777
"76815,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,272.92
"76815,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,280.02
"76815,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,280.02
"76815,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,183.08
"76815,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,52.15
"76815,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,175.23
"76815,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,169.94
"76815,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,244.85
"76815,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,244.85
"76815,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,244.85
"76815,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,181.33
"76816,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,334.91
"76816,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,343.62
"76816,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,343.62
"76816,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,183.08
"76816,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,52.15
"76816,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,175.23
"76816,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,340.3
"76816,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,174.38
"76816,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,164.99
"76816,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,300.46
"76816,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,300.46
"76816,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,300.46
"76816,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,171.59
"76817,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,308.13
"76817,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,316.15
"76817,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,316.15
"76817,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,91.54
"76817,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,52.15
"76817,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,114.433461
"76817,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,89.8
"76817,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,87.18
"76817,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,276.44
"76817,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,276.44
"76817,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,276.44
76819,1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,454.57
76819,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,170.76
76819,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,450.18
76820,1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,178.02
76820,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,90.23
76820,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,176.3
76820,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,89.8
76830,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,110.37
76830,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,747.84
76830,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,837.03
76830,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,860.43
76830,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,109.84
76830,1063713659,TRIWEST HEALTHCARE ALLIANCE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,100.51
76830,1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,660.29
76830,1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,660.29
76830,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (EPO),UNSPECIFIED,NONE,EXPECTED,660.29
76830,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,660.29
76830,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,100.51
76856,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,568.1
76856,1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,101.1
76856,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,882.65
76856,1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,882.65
76856,1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,208.83
76856,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,199.88
76856,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,874.12
76856,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,978.37
76856,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,102.52
76856,1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,586.72
76856,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,198.91
76856,1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,100.51
76856,1063713659,TRIWEST HEALTHCARE ALLIANCE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,100.51
76856,1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,771.78
76856,1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,771.78
76856,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (EPO),UNSPECIFIED,NONE,EXPECTED,771.78
76856,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,771.78
76856,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,100.51
76856,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,206.85
76857,1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,56.3
76857,1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,119.41
76870,1063713659,CONSTITUTION LIFE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,22.04
76870,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,719.49
76870,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,598.75
76882,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,196.044
76882,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,202.03
76882,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,123.59
76882,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,200.08
76882,1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,100.51
76882,1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,494.32
76882,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,102.52
76882,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,129.98
76882,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,261.85
"76937,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,292.285
"76937,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,99.965
"76937,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,289.46
"76937,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,300.05
"76937,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,135.06
"76937,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,90.785
"76937,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,107.1
76942,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,903.25
76942,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,958.32
76942,1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,958.32
76942,1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,594.86
76942,1063713659,UMR CENTRAL OHIO HEALTH CARE CONSORTIUM - (PPO),UNSPECIFIED,NONE,EXPECTED,500.73
77001,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,224.13
77001,1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,113.6
77001,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,111.98
77001,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,297.66
77001,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,233.75
77001,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,239.25
77001,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,111.44
77001,1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,143.94
77002,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,760.19
77002,1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,801.64
77012,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,1234.71
77012,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,1254.6
77012,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,1404.23
77014,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,176.01
77014,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,9154.51
77014,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,532.14
"77063,1",1063713659,AETNA - (EPO),UNSPECIFIED,NONE,EXPECTED,64.56
"77063,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,23.12
"77063,1",1063713659,AETNA - (Indemnity),UNSPECIFIED,NONE,EXPECTED,64.56
"77063,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,36.637725
"77063,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,64.56
"77063,1",1063713659,AMBETTER - (HMO),UNSPECIFIED,NONE,EXPECTED,27.74
"77063,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (Indemnity),UNSPECIFIED,NONE,EXPECTED,66.24
"77063,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (POS),UNSPECIFIED,NONE,EXPECTED,66.24
"77063,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,66.24
"77063,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,66.24
"77063,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,39.08
"77063,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,32.308472
"77063,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,65.6
"77063,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,23.12
"77063,1",1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,66.24
